clip_name;video_name;dataset;source;url;fps;activity_label;action_id;start_time;end_time;duration;start_frame;end_frame;total_frames
surfing_clip_17;Surfing POV (Dove saved) | September 26th | 2016 (RAW FOOTAGE);EOAD;YouTube;https://www.youtube.com/watch?v=UkVCoWAkXH0;30;surfing;27;264000;287000;23;7920;8610;691
surfing_clip_18;Surfing POV (Dove saved) | September 26th | 2016 (RAW FOOTAGE);EOAD;YouTube;https://www.youtube.com/watch?v=UkVCoWAkXH0;30;surfing;27;372000;400000;28;11160;12000;841
surfing_clip_19;Surfing Trestles POV | April 16th | 2017 (RAW FOOTAGE);EOAD;YouTube;https://www.youtube.com/watch?v=kM-_NS8SxvY;29.97;surfing;27;105000;118000;13;3147;3536;390
surfing_clip_20;Surfing Trestles POV | April 16th | 2017 (RAW FOOTAGE);EOAD;YouTube;https://www.youtube.com/watch?v=kM-_NS8SxvY;29.97;surfing;27;199000;230000;31;5964;6893;930
surfing_clip_21;Surfing Trestles POV | April 16th | 2017 (RAW FOOTAGE);EOAD;YouTube;https://www.youtube.com/watch?v=kM-_NS8SxvY;29.97;surfing;27;273000;297000;24;8182;8901;720
surfing_clip_22;Surfing Trestles POV | April 16th | 2017 (RAW FOOTAGE);EOAD;YouTube;https://www.youtube.com/watch?v=kM-_NS8SxvY;29.97;surfing;27;314000;326000;12;9411;9770;360
surfing_clip_23;Surfing Trestles POV | April 16th | 2017 (RAW FOOTAGE);EOAD;YouTube;https://www.youtube.com/watch?v=kM-_NS8SxvY;29.97;surfing;27;346000;381000;35;10370;11419;1050
surfing_clip_24;Surfing Trestles POV | April 16th | 2017 (RAW FOOTAGE);EOAD;YouTube;https://www.youtube.com/watch?v=kM-_NS8SxvY;29.97;surfing;27;386000;401000;15;11568;12018;451
surfing_clip_25;Surfing Trestles POV | April 16th | 2017 (RAW FOOTAGE);EOAD;YouTube;https://www.youtube.com/watch?v=kM-_NS8SxvY;29.97;surfing;27;446000;464000;18;13367;13906;540
surfing_clip_26;Surfing Trestles POV | April 16th | 2017 (RAW FOOTAGE);EOAD;YouTube;https://www.youtube.com/watch?v=kM-_NS8SxvY;29.97;surfing;27;503000;526000;23;15075;15764;690
surfing_clip_27;Surfing POV | May 10th | 2018 (RAW);EOAD;YouTube;https://www.youtube.com/watch?v=w29nwvlI4go;30;surfing;27;59000;70000;11;1770;2100;331
surfing_clip_28;Surfing POV | May 10th | 2018 (RAW);EOAD;YouTube;https://www.youtube.com/watch?v=w29nwvlI4go;30;surfing;27;150000;162000;12;4500;4860;361
surfing_clip_29;Surfing POV | May 10th | 2018 (RAW);EOAD;YouTube;https://www.youtube.com/watch?v=w29nwvlI4go;30;surfing;27;214000;226000;12;6420;6780;361
surfing_clip_30;Surfing POV | May 10th | 2018 (RAW);EOAD;YouTube;https://www.youtube.com/watch?v=w29nwvlI4go;30;surfing;27;255000;265000;10;7650;7950;301
surfing_clip_31;Surfing POV | May 10th | 2018 (RAW);EOAD;YouTube;https://www.youtube.com/watch?v=w29nwvlI4go;30;surfing;27;273000;283000;10;8190;8490;301
surfing_clip_32;Surfing POV | May 10th | 2018 (RAW);EOAD;YouTube;https://www.youtube.com/watch?v=w29nwvlI4go;30;surfing;27;302000;314000;12;9060;9420;361
surfing_clip_33;Surfing POV | May 10th | 2018 (RAW);EOAD;YouTube;https://www.youtube.com/watch?v=w29nwvlI4go;30;surfing;27;340000;349000;9;10200;10470;271
surfing_clip_34;Surfing POV | May 10th | 2018 (RAW);EOAD;YouTube;https://www.youtube.com/watch?v=w29nwvlI4go;30;surfing;27;366000;374000;8;10980;11220;241
surfing_clip_35;Surfing POV | May 10th | 2018 (RAW);EOAD;YouTube;https://www.youtube.com/watch?v=w29nwvlI4go;30;surfing;27;376000;386000;10;11280;11580;301
surfing_clip_36;Surfing POV | May 10th | 2018 (RAW);EOAD;YouTube;https://www.youtube.com/watch?v=w29nwvlI4go;30;surfing;27;417000;425000;8;12510;12750;241
surfing_clip_37;Surfing POV | May 10th | 2018 (RAW);EOAD;YouTube;https://www.youtube.com/watch?v=w29nwvlI4go;30;surfing;27;434000;444000;10;13020;13320;301
surfing_clip_38;Surfing POV | May 10th | 2018 (RAW);EOAD;YouTube;https://www.youtube.com/watch?v=w29nwvlI4go;30;surfing;27;482000;494000;12;14460;14820;361
surfing_clip_39;Surfing POV | May 10th | 2018 (RAW);EOAD;YouTube;https://www.youtube.com/watch?v=w29nwvlI4go;30;surfing;27;523000;532000;9;15690;15960;271
surfing_clip_40;Surfing POV | May 10th | 2018 (RAW);EOAD;YouTube;https://www.youtube.com/watch?v=w29nwvlI4go;30;surfing;27;541000;552000;11;16230;16560;331
surfing_clip_41;Surfing POV | May 10th | 2018 (RAW);EOAD;YouTube;https://www.youtube.com/watch?v=w29nwvlI4go;30;surfing;27;597000;611000;14;17910;18330;421
surfing_clip_42;Surfing POV | December 15th | 2018 (RAW);EOAD;YouTube;https://www.youtube.com/watch?v=Ipe-eDNxyuE;30;surfing;27;16000;39000;23;480;1170;691
surfing_clip_43;Surfing POV | December 15th | 2018 (RAW);EOAD;YouTube;https://www.youtube.com/watch?v=Ipe-eDNxyuE;30;surfing;27;43000;66000;23;1290;1980;691
surfing_clip_44;Surfing POV | December 15th | 2018 (RAW);EOAD;YouTube;https://www.youtube.com/watch?v=Ipe-eDNxyuE;30;surfing;27;109000;124000;15;3270;3720;451
surfing_clip_45;Surfing POV | December 15th | 2018 (RAW);EOAD;YouTube;https://www.youtube.com/watch?v=Ipe-eDNxyuE;30;surfing;27;125000;148000;23;3750;4440;691
surfing_clip_46;Surfing POV | December 15th | 2018 (RAW);EOAD;YouTube;https://www.youtube.com/watch?v=Ipe-eDNxyuE;30;surfing;27;150000;167000;17;4500;5010;511
surfing_clip_47;Surfing POV | December 15th | 2018 (RAW);EOAD;YouTube;https://www.youtube.com/watch?v=Ipe-eDNxyuE;30;surfing;27;169000;183000;14;5070;5490;421
surfing_clip_48;Surfing POV | December 15th | 2018 (RAW);EOAD;YouTube;https://www.youtube.com/watch?v=Ipe-eDNxyuE;30;surfing;27;190000;210000;20;5700;6300;601
surfing_clip_49;Surfing POV | December 15th | 2018 (RAW);EOAD;YouTube;https://www.youtube.com/watch?v=Ipe-eDNxyuE;30;surfing;27;213000;230000;17;6390;6900;511
surfing_clip_50;Surfing POV | December 15th | 2018 (RAW);EOAD;YouTube;https://www.youtube.com/watch?v=Ipe-eDNxyuE;30;surfing;27;235000;252000;17;7050;7560;511
tennis_clip_1;GoPro Tennis POV headcam Test;EOAD;YouTube;https://www.youtube.com/watch?v=AG3ySNXEOQg;24;tennis;28;139000;153000;14;3336;3672;337
tennis_clip_2;GoPro Tennis Using Hero 6 on the Head and Chest.;EOAD;YouTube;https://www.youtube.com/watch?v=mpSCjaLVwoc;30;tennis;28;0;34000;34;0;1020;1021
tennis_clip_3;GoPro Tennis Using Hero 6 on the Head and Chest.;EOAD;YouTube;https://www.youtube.com/watch?v=mpSCjaLVwoc;30;tennis;28;36000;56000;20;1080;1680;601
tennis_clip_4;GoPro Tennis Using Hero 6 on the Head and Chest.;EOAD;YouTube;https://www.youtube.com/watch?v=mpSCjaLVwoc;30;tennis;28;58000;87000;29;1740;2610;871
tennis_clip_5;GoPro Tennis Using Hero 6 on the Head and Chest.;EOAD;YouTube;https://www.youtube.com/watch?v=mpSCjaLVwoc;30;tennis;28;88000;103000;15;2640;3090;451
tennis_clip_6;GoPro Tennis Using Hero 6 on the Head and Chest.;EOAD;YouTube;https://www.youtube.com/watch?v=mpSCjaLVwoc;30;tennis;28;108000;169000;61;3240;5070;1831
tennis_clip_7;GoPro Tennis Using Hero 6 on the Head and Chest.;EOAD;YouTube;https://www.youtube.com/watch?v=mpSCjaLVwoc;30;tennis;28;171000;204000;33;5130;6120;991
tennis_clip_8;GoPro Tennis Using Hero 6 on the Head and Chest.;EOAD;YouTube;https://www.youtube.com/watch?v=mpSCjaLVwoc;30;tennis;28;206000;228000;22;6180;6840;661
tennis_clip_9;GoPro Tennis Using Hero 6 on the Head and Chest.;EOAD;YouTube;https://www.youtube.com/watch?v=mpSCjaLVwoc;30;tennis;28;230000;266000;36;6900;7980;1081
tennis_clip_10;GoPro Tennis Using Hero 6 on the Head and Chest.;EOAD;YouTube;https://www.youtube.com/watch?v=mpSCjaLVwoc;30;tennis;28;274000;313000;39;8220;9390;1171
tennis_clip_11;Tennis with a GoPro Chest Mount;EOAD;YouTube;https://www.youtube.com/watch?v=7VdQxsbjcIU;30;tennis;28;0;181000;181;0;5430;5431
tennis_clip_12;GOPRO POV // Tennis Practice Match - Highlights #2;EOAD;YouTube;https://www.youtube.com/watch?v=8mJuB48fPIY;29.97;tennis;28;14000;24800;10.8;420;743;324
tennis_clip_13;GOPRO POV // Tennis Practice Match - Highlights #2;EOAD;YouTube;https://www.youtube.com/watch?v=8mJuB48fPIY;29.97;tennis;28;25600;35000;9.4;767;1049;283
tennis_clip_14;GOPRO POV // Tennis Practice Match - Highlights #2;EOAD;YouTube;https://www.youtube.com/watch?v=8mJuB48fPIY;29.97;tennis;28;36000;58500;22.5;1079;1753;675
tennis_clip_15;GOPRO POV // Tennis Practice Match - Highlights #2;EOAD;YouTube;https://www.youtube.com/watch?v=8mJuB48fPIY;29.97;tennis;28;59000;67000;8;1768;2008;241
tennis_clip_16;GOPRO POV // Tennis Practice Match - Highlights #2;EOAD;YouTube;https://www.youtube.com/watch?v=8mJuB48fPIY;29.97;tennis;28;68200;84000;15.8;2044;2517;474
tennis_clip_17;GOPRO POV // Tennis Practice Match - Highlights #2;EOAD;YouTube;https://www.youtube.com/watch?v=8mJuB48fPIY;29.97;tennis;28;85300;105000;19.7;2556;3147;592
tennis_clip_18;GOPRO POV // Tennis Practice Match - Highlights #2;EOAD;YouTube;https://www.youtube.com/watch?v=8mJuB48fPIY;29.97;tennis;28;112000;121500;9.5;3357;3641;285
tennis_clip_19;GoPro Tennis Match;EOAD;YouTube;https://www.youtube.com/watch?v=B3fC2JkMs-8;25;tennis;28;38000;328000;290;950;8200;7251
tennis_clip_20;GoPro Tennis Match;EOAD;YouTube;https://www.youtube.com/watch?v=B3fC2JkMs-8;25;tennis;28;365000;426000;61;9125;10650;1526
tennis_clip_21;GoPro Tennis Match;EOAD;YouTube;https://www.youtube.com/watch?v=B3fC2JkMs-8;25;tennis;28;455000;698000;243;11375;17450;6076
tennis_clip_22;GoPro Tennis Match;EOAD;YouTube;https://www.youtube.com/watch?v=B3fC2JkMs-8;25;tennis;28;797000;1243000;446;19925;31075;11151
tennis_clip_23;?POV GoPro Hero 7 Black Tennis view?approach shots + volley;EOAD;YouTube;https://www.youtube.com/watch?v=eXd2c-RtCfU;30;tennis;28;5000;32000;27;150;960;811
tennis_clip_24;?POV GoPro Hero 7 Black Tennis view?approach shots + volley;EOAD;YouTube;https://www.youtube.com/watch?v=eXd2c-RtCfU;30;tennis;28;34000;45000;11;1020;1350;331
tennis_clip_25;?POV GoPro Hero 7 Black Tennis view?approach shots + volley;EOAD;YouTube;https://www.youtube.com/watch?v=eXd2c-RtCfU;30;tennis;28;48000;110000;62;1440;3300;1861
tennis_clip_26;Tennis POV: Friendly 4.0 match;EOAD;YouTube;https://www.youtube.com/watch?v=1hn04kQl2wI;29.97;tennis;28;25000;45000;20;749;1349;601
tennis_clip_27;Tennis POV: Friendly 4.0 match;EOAD;YouTube;https://www.youtube.com/watch?v=1hn04kQl2wI;29.97;tennis;28;82000;91000;9;2458;2727;270
tennis_clip_28;Tennis POV: Friendly 4.0 match;EOAD;YouTube;https://www.youtube.com/watch?v=1hn04kQl2wI;29.97;tennis;28;112000;127000;15;3357;3806;450
tennis_clip_29;Tennis POV: Friendly 4.0 match;EOAD;YouTube;https://www.youtube.com/watch?v=1hn04kQl2wI;29.97;tennis;28;130000;142000;12;3896;4256;361
tennis_clip_30;Tennis POV: Friendly 4.0 match;EOAD;YouTube;https://www.youtube.com/watch?v=1hn04kQl2wI;29.97;tennis;28;146000;153000;7;4376;4585;210
tennis_clip_31;Tennis POV: Friendly 4.0 match;EOAD;YouTube;https://www.youtube.com/watch?v=1hn04kQl2wI;29.97;tennis;28;156000;174000;18;4675;5215;541
tennis_clip_32;Tennis POV: Friendly 4.0 match;EOAD;YouTube;https://www.youtube.com/watch?v=1hn04kQl2wI;29.97;tennis;28;206000;218000;12;6174;6533;360
tennis_clip_33;Tennis POV: Friendly 4.0 match;EOAD;YouTube;https://www.youtube.com/watch?v=1hn04kQl2wI;29.97;tennis;28;229000;248000;19;6863;7433;571
tennis_clip_34;Tennis POV: Friendly 4.0 match;EOAD;YouTube;https://www.youtube.com/watch?v=1hn04kQl2wI;29.97;tennis;28;265000;274000;9;7942;8212;271
tennis_clip_35;Tennis POV: Friendly 4.0 match;EOAD;YouTube;https://www.youtube.com/watch?v=1hn04kQl2wI;29.97;tennis;28;304000;323000;19;9111;9680;570
tennis_clip_36;Tennis POV: Friendly 4.0 match;EOAD;YouTube;https://www.youtube.com/watch?v=1hn04kQl2wI;29.97;tennis;28;342000;360000;18;10250;10789;540
tennis_clip_37;Tennis POV: Friendly 4.0 match;EOAD;YouTube;https://www.youtube.com/watch?v=1hn04kQl2wI;29.97;tennis;28;371000;382000;11;11119;11449;331
tennis_clip_38;Tennis POV: Friendly 4.0 match;EOAD;YouTube;https://www.youtube.com/watch?v=1hn04kQl2wI;29.97;tennis;28;433000;445000;12;12977;13337;361
tennis_clip_39;Tennis POV: Friendly 4.0 match;EOAD;YouTube;https://www.youtube.com/watch?v=1hn04kQl2wI;29.97;tennis;28;527000;545000;18;15794;16334;541
tennis_clip_40;Tennis POV: Friendly 4.0 match;EOAD;YouTube;https://www.youtube.com/watch?v=1hn04kQl2wI;29.97;tennis;28;548000;559000;11;16424;16753;330
tennis_clip_41;Tennis POV: Friendly 4.0 match;EOAD;YouTube;https://www.youtube.com/watch?v=1hn04kQl2wI;29.97;tennis;28;580000;595000;15;17383;17832;450
tennis_clip_42;Tennis POV: Friendly 4.0 match;EOAD;YouTube;https://www.youtube.com/watch?v=1hn04kQl2wI;29.97;tennis;28;597000;607000;10;17892;18192;301
tennis_clip_43;Tennis POV: Friendly 4.0 match;EOAD;YouTube;https://www.youtube.com/watch?v=1hn04kQl2wI;29.97;tennis;28;665000;682000;17;19930;20440;511
tennis_clip_44;Tennis POV: Friendly 4.0 match;EOAD;YouTube;https://www.youtube.com/watch?v=1hn04kQl2wI;29.97;tennis;28;704000;719000;15;21099;21548;450
tennis_clip_45;Tennis POV: Friendly 4.0 match;EOAD;YouTube;https://www.youtube.com/watch?v=1hn04kQl2wI;29.97;tennis;28;722000;736000;14;21638;22058;421
tennis_clip_46;Tennis POV;EOAD;YouTube;https://www.youtube.com/watch?v=KV2Sk3WIMDM;30;tennis;28;0;86000;86;0;2580;2581
tennis_clip_47;Tennis POV;EOAD;YouTube;https://www.youtube.com/watch?v=RRv_vw9u_Js;29.97;tennis;28;18000;26000;8;539;779;241
tennis_clip_48;Tennis POV;EOAD;YouTube;https://www.youtube.com/watch?v=RRv_vw9u_Js;29.97;tennis;28;28100;37000;8.9;842;1109;268
tennis_clip_49;Tennis POV;EOAD;YouTube;https://www.youtube.com/watch?v=RRv_vw9u_Js;29.97;tennis;28;38000;48000;10;1139;1439;301
tennis_clip_50;Tennis POV;EOAD;YouTube;https://www.youtube.com/watch?v=RRv_vw9u_Js;29.97;tennis;28;64500;94200;29.7;1933;2823;891
tennis_clip_51;Tennis POV;EOAD;YouTube;https://www.youtube.com/watch?v=RRv_vw9u_Js;29.97;tennis;28;122200;139000;16.8;3662;4166;505
tennis_clip_52;Tennis POV;EOAD;YouTube;https://www.youtube.com/watch?v=RRv_vw9u_Js;29.97;tennis;28;153000;174000;21;4585;5215;631
volleyball_clip_1;UCSB Men's Volleyball GoPro #1;EOAD;YouTube;https://www.youtube.com/watch?v=j3aqHXUXZEs;30;volleyball;29;4000;11000;7;120;330;211
volleyball_clip_2;UCSB Men's Volleyball GoPro #1;EOAD;YouTube;https://www.youtube.com/watch?v=j3aqHXUXZEs;30;volleyball;29;11100;18200;7.1;333;546;214
volleyball_clip_3;UCSB Men's Volleyball GoPro #1;EOAD;YouTube;https://www.youtube.com/watch?v=j3aqHXUXZEs;30;volleyball;29;18500;26500;8;555;795;241
volleyball_clip_4;UCSB Men's Volleyball GoPro #1;EOAD;YouTube;https://www.youtube.com/watch?v=j3aqHXUXZEs;30;volleyball;29;27000;32300;5.3;810;969;160
volleyball_clip_5;UCSB Men's Volleyball GoPro #1;EOAD;YouTube;https://www.youtube.com/watch?v=j3aqHXUXZEs;30;volleyball;29;38700;50000;11.3;1161;1500;340
volleyball_clip_6;UCSB Men's Volleyball GoPro #1;EOAD;YouTube;https://www.youtube.com/watch?v=j3aqHXUXZEs;30;volleyball;29;50300;60000;9.7;1509;1800;292
volleyball_clip_7;UCSB Men's Volleyball GoPro #1;EOAD;YouTube;https://www.youtube.com/watch?v=j3aqHXUXZEs;30;volleyball;29;82300;95000;12.7;2469;2850;382
volleyball_clip_8;UCSB Men's Volleyball GoPro #1;EOAD;YouTube;https://www.youtube.com/watch?v=j3aqHXUXZEs;30;volleyball;29;95300;107200;11.9;2859;3216;358
volleyball_clip_9;UCSB Men's Volleyball GoPro #1;EOAD;YouTube;https://www.youtube.com/watch?v=j3aqHXUXZEs;30;volleyball;29;108000;118000;10;3240;3540;301
volleyball_clip_10;UCSB Men's Volleyball GoPro #1;EOAD;YouTube;https://www.youtube.com/watch?v=j3aqHXUXZEs;30;volleyball;29;135000;152500;17.5;4050;4575;526
volleyball_clip_11;UCSB Men's Volleyball GoPro #1;EOAD;YouTube;https://www.youtube.com/watch?v=j3aqHXUXZEs;30;volleyball;29;153000;161500;8.5;4590;4845;256
volleyball_clip_12;UCSB Men's Volleyball GoPro #1;EOAD;YouTube;https://www.youtube.com/watch?v=j3aqHXUXZEs;30;volleyball;29;180000;200000;20;5400;6000;601
volleyball_clip_13;UCSB Men's Volleyball GoPro #1;EOAD;YouTube;https://www.youtube.com/watch?v=j3aqHXUXZEs;30;volleyball;29;218500;230200;11.7;6555;6906;352
volleyball_clip_14;UCSB Men's Volleyball GoPro #1;EOAD;YouTube;https://www.youtube.com/watch?v=j3aqHXUXZEs;30;volleyball;29;265000;275000;10;7950;8250;301
volleyball_clip_15;UCSB Men's Volleyball GoPro #1;EOAD;YouTube;https://www.youtube.com/watch?v=j3aqHXUXZEs;30;volleyball;29;282500;289000;6.5;8475;8670;196
volleyball_clip_16;UCSB Men's Volleyball GoPro #1;EOAD;YouTube;https://www.youtube.com/watch?v=j3aqHXUXZEs;30;volleyball;29;293000;299000;6;8790;8970;181
volleyball_clip_17;UCSB Men's Volleyball GoPro #1;EOAD;YouTube;https://www.youtube.com/watch?v=j3aqHXUXZEs;30;volleyball;29;308500;318500;10;9255;9555;301
volleyball_clip_18;UCSB Men's Volleyball GoPro #1;EOAD;YouTube;https://www.youtube.com/watch?v=j3aqHXUXZEs;30;volleyball;29;319000;338500;19.5;9570;10155;586
volleyball_clip_19;UCSB Men's Volleyball GoPro #1;EOAD;YouTube;https://www.youtube.com/watch?v=j3aqHXUXZEs;30;volleyball;29;346700;356000;9.3;10401;10680;280
volleyball_clip_20;UCSB Men's Volleyball GoPro #1;EOAD;YouTube;https://www.youtube.com/watch?v=j3aqHXUXZEs;30;volleyball;29;420300;428500;8.2;12609;12855;247
volleyball_clip_21;UCSB Men's Volleyball GoPro #1;EOAD;YouTube;https://www.youtube.com/watch?v=j3aqHXUXZEs;30;volleyball;29;429000;439000;10;12870;13170;301
volleyball_clip_22;UCSB Men's Volleyball GoPro #1;EOAD;YouTube;https://www.youtube.com/watch?v=j3aqHXUXZEs;30;volleyball;29;444000;471000;27;13320;14130;811
volleyball_clip_23;UCSB Men's Volleyball GoPro #1;EOAD;YouTube;https://www.youtube.com/watch?v=j3aqHXUXZEs;30;volleyball;29;472000;493000;21;14160;14790;631
volleyball_clip_24;UCSB Men's Volleyball GoPro #1;EOAD;YouTube;https://www.youtube.com/watch?v=j3aqHXUXZEs;30;volleyball;29;500400;509000;8.6;15012;15270;259
volleyball_clip_25;UCSB Men's Volleyball GoPro #1;EOAD;YouTube;https://www.youtube.com/watch?v=j3aqHXUXZEs;30;volleyball;29;522000;532500;10.5;15660;15975;316
volleyball_clip_26;UCSB Men's Volleyball GoPro #1;EOAD;YouTube;https://www.youtube.com/watch?v=j3aqHXUXZEs;30;volleyball;29;553000;561000;8;16590;16830;241
volleyball_clip_27;UCSB Men's Volleyball GoPro #1;EOAD;YouTube;https://www.youtube.com/watch?v=j3aqHXUXZEs;30;volleyball;29;561500;574000;12.5;16845;17220;376
volleyball_clip_28;GoPro Hero 5 Volleyball Test;EOAD;YouTube;https://www.youtube.com/watch?v=vETXhvOnPSc;29.97;volleyball;29;14700;20000;5.3;441;599;159
volleyball_clip_29;GoPro Hero 5 Volleyball Test;EOAD;YouTube;https://www.youtube.com/watch?v=vETXhvOnPSc;29.97;volleyball;29;26000;32500;6.5;779;974;196
volleyball_clip_30;GoPro Hero 5 Volleyball Test;EOAD;YouTube;https://www.youtube.com/watch?v=vETXhvOnPSc;29.97;volleyball;29;34000;51000;17;1019;1528;510
volleyball_clip_31;GoPro Hero 5 Volleyball Test;EOAD;YouTube;https://www.youtube.com/watch?v=vETXhvOnPSc;29.97;volleyball;29;55500;75500;20;1663;2263;601
volleyball_clip_32;GoPro Hero 5 Volleyball Test;EOAD;YouTube;https://www.youtube.com/watch?v=vETXhvOnPSc;29.97;volleyball;29;89000;105000;16;2667;3147;481
volleyball_clip_33;GoPro Hero 5 Volleyball Test;EOAD;YouTube;https://www.youtube.com/watch?v=vETXhvOnPSc;29.97;volleyball;29;107000;114000;7;3207;3417;211
volleyball_clip_34;GoPro Hero 5 Volleyball Test;EOAD;YouTube;https://www.youtube.com/watch?v=vETXhvOnPSc;29.97;volleyball;29;115400;151000;35.6;3459;4525;1067
volleyball_clip_35;GoPro Hero 5 Volleyball Test;EOAD;YouTube;https://www.youtube.com/watch?v=vETXhvOnPSc;29.97;volleyball;29;158300;167300;9;4744;5014;271
volleyball_clip_36;GoPro Hero 5 Volleyball Test;EOAD;YouTube;https://www.youtube.com/watch?v=vETXhvOnPSc;29.97;volleyball;29;202000;219000;17;6054;6563;510
volleyball_clip_37;GoPro Hero 5 Volleyball Test;EOAD;YouTube;https://www.youtube.com/watch?v=vETXhvOnPSc;29.97;volleyball;29;220200;233500;13.3;6599;6998;400
volleyball_clip_38;GoPro Hero 5 Volleyball Test;EOAD;YouTube;https://www.youtube.com/watch?v=vETXhvOnPSc;29.97;volleyball;29;235000;264000;29;7043;7912;870
volleyball_clip_39;GoPro Hero 5 Volleyball Test;EOAD;YouTube;https://www.youtube.com/watch?v=vETXhvOnPSc;29.97;volleyball;29;282000;295000;13;8452;8841;390
volleyball_clip_40;GoPro Hero 5 Volleyball Test;EOAD;YouTube;https://www.youtube.com/watch?v=vETXhvOnPSc;29.97;volleyball;29;296300;307000;10.7;8880;9201;322
volleyball_clip_41;Playing Volleyball with GoPro Hero 7 POV;EOAD;YouTube;https://www.youtube.com/watch?v=VFvE_FpJmxo;30;volleyball;29;99000;327000;228;2970;9810;6841
volleyball_clip_42;Playing Volleyball with GoPro Hero 7 POV;EOAD;YouTube;https://www.youtube.com/watch?v=VFvE_FpJmxo;30;volleyball;29;329000;344000;15;9870;10320;451
volleyball_clip_43;Playing Volleyball with GoPro Hero 7 POV;EOAD;YouTube;https://www.youtube.com/watch?v=VFvE_FpJmxo;30;volleyball;29;350000;371000;21;10500;11130;631
volleyball_clip_44;Playing Volleyball with GoPro Hero 7 POV;EOAD;YouTube;https://www.youtube.com/watch?v=VFvE_FpJmxo;30;volleyball;29;377000;409000;32;11310;12270;961
volleyball_clip_45;Playing Volleyball with GoPro Hero 7 POV;EOAD;YouTube;https://www.youtube.com/watch?v=VFvE_FpJmxo;30;volleyball;29;445000;566000;121;13350;16980;3631
volleyball_clip_46;Playing Volleyball with GoPro Hero 7 POV;EOAD;YouTube;https://www.youtube.com/watch?v=VFvE_FpJmxo;30;volleyball;29;574000;859000;285;17220;25770;8551
volleyball_clip_47;Pov volleyball gopro;EOAD;YouTube;https://www.youtube.com/watch?v=W_vchN8MHZY;29.97;volleyball;29;58000;494000;436;1738;14805;13068
volleyball_clip_48;UCSB Men's Volleyball GoPro #2;EOAD;YouTube;https://www.youtube.com/watch?v=uR-RQ1iAptk;29.97;volleyball;29;0;11000;11;0;330;331
volleyball_clip_49;UCSB Men's Volleyball GoPro #2;EOAD;YouTube;https://www.youtube.com/watch?v=uR-RQ1iAptk;29.97;volleyball;29;12000;19000;7;360;569;210
volleyball_clip_50;UCSB Men's Volleyball GoPro #2;EOAD;YouTube;https://www.youtube.com/watch?v=uR-RQ1iAptk;29.97;volleyball;29;24100;46000;21.9;722;1379;658
volleyball_clip_51;UCSB Men's Volleyball GoPro #2;EOAD;YouTube;https://www.youtube.com/watch?v=uR-RQ1iAptk;29.97;volleyball;29;47000;62000;15;1409;1858;450
volleyball_clip_52;UCSB Men's Volleyball GoPro #2;EOAD;YouTube;https://www.youtube.com/watch?v=uR-RQ1iAptk;29.97;volleyball;29;82100;93400;11.3;2461;2799;339
volleyball_clip_53;UCSB Men's Volleyball GoPro #2;EOAD;YouTube;https://www.youtube.com/watch?v=uR-RQ1iAptk;29.97;volleyball;29;93600;100600;7;2805;3015;211
volleyball_clip_54;UCSB Men's Volleyball GoPro #2;EOAD;YouTube;https://www.youtube.com/watch?v=uR-RQ1iAptk;29.97;volleyball;29;123600;134500;10.9;3704;4031;328
volleyball_clip_55;UCSB Men's Volleyball GoPro #2;EOAD;YouTube;https://www.youtube.com/watch?v=uR-RQ1iAptk;29.97;volleyball;29;135000;144000;9;4046;4316;271
volleyball_clip_56;UCSB Men's Volleyball GoPro #2;EOAD;YouTube;https://www.youtube.com/watch?v=uR-RQ1iAptk;29.97;volleyball;29;191700;200700;9;5745;6015;271
volleyball_clip_57;UCSB Men's Volleyball GoPro #2;EOAD;YouTube;https://www.youtube.com/watch?v=uR-RQ1iAptk;29.97;volleyball;29;210000;222000;12;6294;6653;360
volleyball_clip_58;UCSB Men's Volleyball GoPro #2;EOAD;YouTube;https://www.youtube.com/watch?v=uR-RQ1iAptk;29.97;volleyball;29;224000;232000;8;6713;6953;241
volleyball_clip_59;UCSB Men's Volleyball GoPro #2;EOAD;YouTube;https://www.youtube.com/watch?v=uR-RQ1iAptk;29.97;volleyball;29;246000;255000;9;7373;7642;270
volleyball_clip_60;UCSB Men's Volleyball GoPro #2;EOAD;YouTube;https://www.youtube.com/watch?v=uR-RQ1iAptk;29.97;volleyball;29;272000;285000;13;8152;8541;390
volleyball_clip_61;UCSB Men's Volleyball GoPro #2;EOAD;YouTube;https://www.youtube.com/watch?v=uR-RQ1iAptk;29.97;volleyball;29;287000;305000;18;8601;9141;541
volleyball_clip_62;UCSB Men's Volleyball GoPro #2;EOAD;YouTube;https://www.youtube.com/watch?v=uR-RQ1iAptk;29.97;volleyball;29;305300;318000;12.7;9150;9530;381
volleyball_clip_63;UCSB Men's Volleyball GoPro #2;EOAD;YouTube;https://www.youtube.com/watch?v=uR-RQ1iAptk;29.97;volleyball;29;319000;328000;9;9560;9830;271
volleyball_clip_64;UCSB Men's Volleyball GoPro #2;EOAD;YouTube;https://www.youtube.com/watch?v=uR-RQ1iAptk;29.97;volleyball;29;342000;350800;8.8;10250;10513;264
volleyball_clip_65;UCSB Men's Volleyball GoPro #2;EOAD;YouTube;https://www.youtube.com/watch?v=uR-RQ1iAptk;29.97;volleyball;29;351000;389000;38;10519;11658;1140
